ISIN코드,기업명,배당기준일,1주당배당금,종가,매수주식수,총배당금,투자금대비배당률(%)
KR7289010001,아이스크림에듀,2020-12-31,50.0,8370.0,1194,59700.0,0.597
KR7278650007,에이치엘비바이오스텝,2020-12-31,150.0,25100.0,398,59700.0,0.597
KR7214390007,경보제약,2023-12-31,50.0,8390.0,1191,59550.0,0.5955
KR7078890001,가온그룹,2023-12-31,30.0,5040.0,1984,59520.0,0.5952
KR7084110006,휴온스글로벌,2025-03-31,250.0,42000.0,238,59500.0,0.5950000000000001
KR7078140001,대봉엘에스,2021-12-31,50.0,8410.0,1189,59450.0,0.5945
KR7356890004,싸이버원,2021-12-31,80.0,13450.0,743,59440.0,0.5943999999999999
KR7017940008,E1,2024-07-31,450.0,75700.0,132,59400.0,0.594
KR7152550000,한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권),2020-09-05,10.0,1685.0,5934,59340.0,0.5934
KR7471820001,셀로맥스사이언스,2025-09-30,35.0,5900.0,1694,59290.0,0.5929
KR7067900001,와이엔텍,2022-12-31,50.0,8440.0,1184,59200.0,0.592
KR7285130001,에스케이케미칼,2025-08-08,400.0,67300.0,148,59200.0,0.592
KR7030960009,양지사,2025-06-30,50.0,8460.0,1182,59100.0,0.5910000000000001
KR7094480001,갤럭시아머니트리,2024-12-31,45.0,7620.0,1312,59040.0,0.5904
KR7017810003,풀무원,2021-12-31,102.0,17300.0,578,58956.0,0.58956
KR7025540006,한국단자공업,2021-12-31,450.0,76300.0,131,58950.0,0.5895
KR7122870009,YG엔터테인먼트,2023-12-31,300.0,50900.0,196,58800.0,0.588
KR7008830002,대동기어,2022-12-31,40.0,6800.0,1470,58800.0,0.588
KR7008870008,금비,2022-03-31,400.0,67700.0,147,58800.0,0.588
KR7173130006,오파스넷,2022-12-31,50.0,8510.0,1175,58750.0,0.5875
KR7000490003,대동,2023-12-31,100.0,17020.0,587,58700.0,0.587
KR7002790004,아모레퍼시픽홀딩스,2022-12-31,205.0,34900.0,286,58630.0,0.5863
KR7101490001,에스앤에스텍,2024-12-31,150.0,25600.0,390,58500.0,0.585
KR7080470008,성창오토텍,2020-12-31,50.0,8540.0,1170,58500.0,0.585
KR7267250009,에이치디현대,2025-09-30,900.0,153700.0,65,58500.0,0.585
KR7063170005,서울옥션,2021-12-31,200.0,34200.0,292,58400.0,0.584
KR7083420000,그린케미칼,2021-06-30,70.0,12000.0,833,58310.0,0.5831000000000001
KR7086900008,메디톡스,2024-09-30,1100.0,187400.0,53,58300.0,0.583
KR7251270005,넷마블,2020-12-31,767.0,131500.0,76,58292.0,0.58292
KR7192080000,더블유게임즈,2020-12-31,350.0,60200.0,166,58100.0,0.581
KR7083310003,엘오티베큠,2021-12-31,100.0,17200.0,581,58100.0,0.581
KR7131970006,두산테스나,2022-12-31,160.0,27500.0,363,58080.0,0.5808
KR7094280005,효성ITX,2020-09-30,150.0,25800.0,387,58050.0,0.5805
KR7018880005,한온시스템,2021-09-30,90.0,15500.0,645,58050.0,0.5805
KR7006650006,대한유화,2022-12-31,1000.0,171500.0,58,58000.0,0.58
KR7002840007,미원상사,2023-12-31,1000.0,170400.0,58,58000.0,0.58
KR7351320007,넥사다이내믹스,2022-12-31,16.0,2760.0,3623,57968.0,0.5796800000000001
KR7073490005,이노와이어리스,2024-12-31,120.0,20700.0,483,57960.0,0.5796
KR7094480001,갤럭시아머니트리,2020-06-30,20.0,3450.0,2898,57960.0,0.5796
KR7425040003,티이엠씨,2023-12-31,300.0,51600.0,193,57900.0,0.579
KR7090430000,아모레퍼시픽,2021-12-31,980.0,167000.0,59,57820.0,0.5781999999999999
KR7314140005,알피바이오,2023-12-31,50.0,8650.0,1156,57800.0,0.5780000000000001
KR7084370006,유진테크,2025-03-28,230.0,39700.0,251,57730.0,0.5773
KR7020150009,롯데에너지머티리얼즈,2022-12-31,300.0,51900.0,192,57600.0,0.5760000000000001
KR8392080006,JTC KDR,2020-02-29,34.565,6000.0,1666,57585.28999999999,0.5758528999999999
KR7001810001,무림에스피,2022-12-31,15.0,2605.0,3838,57570.0,0.5757
KR7005490008,포스코홀딩스,2024-03-31,2500.0,422000.0,23,57500.0,0.575
KR7450950001,아스테라시스,2025-08-26,54.0,9400.0,1063,57402.0,0.57402
KR7248170003,샘표식품,2022-12-31,200.0,34750.0,287,57400.0,0.5740000000000001
KR7004830006,덕성,2020-12-31,45.0,7850.0,1273,57285.0,0.57285
KR7038680005,에스넷시스템,2021-12-31,50.0,8730.0,1145,57250.0,0.5725
KR7004830006,덕성,2023-12-31,45.0,7860.0,1272,57240.0,0.5724
KR7285130001,에스케이케미칼,2023-06-30,400.0,69800.0,143,57200.0,0.5720000000000001
KR7098120009,마이크로컨텍솔루션,2023-12-31,80.0,13970.0,715,57200.0,0.5720000000000001
KR7025860008,남해화학,2021-12-31,60.0,10500.0,952,57120.0,0.5712
KR7232680009,라온로보틱스,2022-12-31,50.0,8750.0,1142,57100.0,0.571
KR7225190008,엘케이삼양,2024-06-30,10.0,1753.0,5704,57040.0,0.5704
KR7005930003,삼성전자,2023-03-31,361.0,63200.0,158,57038.0,0.57038
KR7004840005,DRB동일,2021-12-31,30.0,5260.0,1901,57030.0,0.5703
KR7237690003,에스티팜,2022-12-31,500.0,87600.0,114,57000.0,0.5700000000000001
KR7104830005,원익머트리얼즈,2020-12-31,200.0,35050.0,285,57000.0,0.5700000000000001
KR7122870009,YG엔터테인먼트,2022-12-31,250.0,43850.0,228,57000.0,0.5700000000000001
KR7036010007,아비코전자,2021-12-31,70.0,12300.0,813,56910.0,0.5690999999999999
KR7078890001,가온그룹,2021-12-31,100.0,17550.0,569,56900.0,0.569
KR7101490001,에스앤에스텍,2022-12-31,150.0,26350.0,379,56850.0,0.5685
KR7019680008,대교,2021-06-30,30.0,5280.0,1893,56790.0,0.5679
KR7221800006,유투바이오,2023-12-31,30.0,5280.0,1893,56790.0,0.5679
KR7004310009,현대약품,2021-11-30,30.0,5290.0,1890,56700.0,0.567
KR7297890006,에이치비솔루션,2023-12-31,30.0,5290.0,1890,56700.0,0.567
KR7053350005,이니텍,2022-12-31,20.0,3530.0,2832,56640.0,0.5664
KR7063170005,서울옥션,2022-12-31,100.0,17650.0,566,56600.0,0.5660000000000001
KR7337930002,젝시믹스,2021-09-30,60.0,10600.0,943,56580.0,0.5658
KR7017370008,우신시스템,2023-12-31,50.0,8840.0,1131,56550.0,0.5655
KR7060370004,엘에스마린솔루션,2020-12-31,30.0,5310.0,1883,56490.0,0.5649000000000001
KR7060850005,영림원소프트랩,2020-12-31,80.0,14150.0,706,56480.0,0.5648
KR7095340006,아이에스시,2021-12-31,200.0,35350.0,282,56400.0,0.5640000000000001
KR7372170001,윤성에프앤씨,2024-12-31,200.0,35450.0,282,56400.0,0.5640000000000001
KR7152550000,한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권),2020-06-05,10.0,1775.0,5633,56330.0,0.5633
KR7318020005,포인트모바일,2021-12-31,100.0,17750.0,563,56300.0,0.563
KR7123040008,엠에스오토텍,2020-12-31,50.0,8880.0,1126,56300.0,0.563
KR7035900000,제이와이피엔터테인먼트,2023-12-31,574.0,101300.0,98,56252.0,0.56252
KR7074600008,원익큐엔씨,2024-12-31,100.0,17820.0,561,56100.0,0.561
KR7237880000,클리오,2020-12-31,100.0,17800.0,561,56100.0,0.561
KR7100840008,에스앤티에너지,2025-09-30,300.0,53300.0,187,56100.0,0.561
KR7112610001,씨에스윈드,2020-12-31,1000.0,177000.0,56,56000.0,0.5599999999999999
KR7005380001,현대자동차,2022-06-30,1000.0,175500.0,56,56000.0,0.5599999999999999
KR7073490005,이노와이어리스,2021-12-31,250.0,44500.0,224,56000.0,0.5599999999999999
KR7069960003,현대백화점,2025-09-30,500.0,89200.0,112,56000.0,0.5599999999999999
KR7237690003,에스티팜,2024-12-31,500.0,88900.0,112,56000.0,0.5599999999999999
KR7005930003,삼성전자,2024-09-30,361.0,64200.0,155,55955.0,0.55955
KR7288620008,에스퓨얼셀,2024-12-31,50.0,8930.0,1119,55950.0,0.5595
KR7006730006,서부티엔디,2021-12-31,50.0,8940.0,1118,55900.0,0.559
KR7024890006,대원화성,2020-12-31,10.0,1790.0,5586,55860.0,0.5586
KR7265560003,영화테크,2022-12-31,50.0,8950.0,1117,55850.0,0.5585
KR7049480007,오픈베이스,2022-12-31,15.0,2690.0,3717,55755.0,0.55755
KR7004590006,한국가구,2020-09-30,25.0,4485.0,2229,55725.0,0.55725
KR7053050001,지에스이,2023-06-30,20.0,3590.0,2785,55700.0,0.557
KR7092870005,엑시콘,2024-02-29,100.0,17930.0,557,55700.0,0.557
KR7030960009,양지사,2024-06-30,50.0,8990.0,1112,55600.0,0.5559999999999999
KR7054210000,이랜텍,2020-12-31,50.0,9000.0,1111,55550.0,0.5555
KR7011700002,한신기계공업,2024-12-31,15.0,2700.0,3703,55545.0,0.55545
KR7060370004,엘에스마린솔루션,2021-12-31,30.0,5400.0,1851,55530.0,0.5553
KR7095340006,아이에스시,2020-12-31,150.0,27000.0,370,55500.0,0.555
KR7025950007,동신건설,2024-12-31,250.0,44850.0,222,55500.0,0.555
KR7003380003,하림지주,2020-12-31,50.0,9010.0,1109,55450.0,0.5545
KR7058610007,에스피지,2023-12-31,200.0,36000.0,277,55400.0,0.5539999999999999
KR7218410009,알에프에이치아이씨,2023-12-31,100.0,18050.0,554,55400.0,0.5539999999999999
KR7253590004,네오셈,2020-12-31,20.0,3615.0,2766,55320.0,0.5531999999999999
KR7013890009,지누스,2023-12-31,90.0,16300.0,613,55170.0,0.5517
KR7006370001,대구백화점,2023-12-31,50.0,9070.0,1102,55100.0,0.551
KR7382480002,지아이텍,2024-12-31,11.0,1998.0,5005,55055.0,0.55055
KR7018880005,한온시스템,2020-09-30,68.0,12350.0,809,55012.0,0.55012
KR7005490008,포스코홀딩스,2024-02-29,2500.0,437500.0,22,55000.0,0.5499999999999999
KR7383220001,에프앤에프,2021-12-31,5500.0,945000.0,10,55000.0,0.5499999999999999
KR7023450000,동남합성,2022-12-31,300.0,54400.0,183,54900.0,0.549
KR7032850000,비트컴퓨터,2020-12-31,61.0,11100.0,900,54900.0,0.549
KR7004700001,조광피혁,2021-12-31,300.0,54600.0,183,54900.0,0.549
KR7230360000,에코마케팅,2023-03-31,70.0,12780.0,782,54740.0,0.5474
KR7179900006,유티아이,2020-12-31,100.0,18250.0,547,54700.0,0.547
KR7105840003,우진,2023-06-30,50.0,9140.0,1094,54700.0,0.547
KR7042370007,비츠로테크,2021-12-31,50.0,9140.0,1094,54700.0,0.547
KR7356890004,싸이버원,2023-12-31,50.0,9150.0,1092,54600.0,0.5459999999999999
KR7020120002,키다리스튜디오,2022-12-31,50.0,9150.0,1092,54600.0,0.5459999999999999
KR7096530001,씨젠,2022-06-30,200.0,36550.0,273,54600.0,0.5459999999999999
KR7078140001,대봉엘에스,2023-12-31,50.0,9160.0,1091,54550.0,0.5455
KR7122870009,YG엔터테인먼트,2024-12-31,250.0,45800.0,218,54500.0,0.545
KR7017940008,E1,2025-07-31,450.0,82200.0,121,54450.0,0.5445
KR7003570009,에스앤티다이내믹스,2025-09-30,400.0,73000.0,136,54400.0,0.544
KR7035900000,제이와이피엔터테인먼트,2022-12-31,369.0,67800.0,147,54243.0,0.54243
KR7437730005,삼현,2024-12-31,50.0,9220.0,1084,54200.0,0.542
KR7033530007,에스제이지세종,2020-12-31,50.0,9230.0,1083,54150.0,0.5415
KR7105840003,우진,2024-06-30,50.0,9240.0,1082,54100.0,0.541
KR7003720000,삼영,2024-12-31,20.0,3700.0,2702,54040.0,0.5404
KR7018880005,한온시스템,2021-06-30,90.0,16650.0,600,54000.0,0.54
KR7134790005,시디즈,2020-12-31,300.0,55500.0,180,54000.0,0.54
KR7007340003,디엔오토모티브,2023-06-30,500.0,92100.0,108,54000.0,0.54
KR7376300000,디어유,2025-03-07,215.0,39800.0,251,53965.0,0.5396500000000001
KR7396470007,워트,2023-12-31,50.0,9260.0,1079,53950.0,0.5395
KR7065450009,빅텍,2021-12-31,30.0,5560.0,1798,53940.0,0.5394
KR7001810001,무림에스피,2023-12-31,10.0,1855.0,5390,53900.0,0.539
KR7042370007,비츠로테크,2020-12-31,50.0,9280.0,1077,53850.0,0.5385
KR7067310003,하나마이크론,2022-12-31,50.0,9290.0,1076,53800.0,0.538
KR7002700003,신일전자,2022-12-31,10.0,1860.0,5376,53760.0,0.5376
KR7225190008,엘케이삼양,2024-03-31,50.0,9300.0,1075,53750.0,0.5375
KR7214150005,클래시스,2024-12-31,257.0,47650.0,209,53713.0,0.53713
KR7006980007,우성,2021-12-31,150.0,28000.0,357,53550.0,0.5355000000000001
KR7336570007,원텍,2023-12-31,50.0,9330.0,1071,53550.0,0.5355000000000001
KR7138080007,오이솔루션,2020-12-31,300.0,55900.0,178,53400.0,0.534
KR7053050001,지에스이,2024-06-30,20.0,3750.0,2666,53320.0,0.5332
KR7243070000,휴온스,2025-08-21,150.0,28150.0,355,53250.0,0.5325
KR7000100008,유한양행,2020-12-31,400.0,75100.0,133,53200.0,0.532
KR7072470008,우리산업홀딩스,2021-12-31,35.0,6590.0,1517,53095.0,0.53095
KR7137400008,피엔티,2025-12-31,200.0,37600.0,265,53000.0,0.53
KR7002840007,미원상사,2024-12-31,1000.0,188000.0,53,53000.0,0.53
KR7007540008,샘표,2024-12-31,200.0,37700.0,265,53000.0,0.53
KR7016710006,대성홀딩스,2021-12-31,250.0,47100.0,212,53000.0,0.53
KR7000120006,씨제이대한통운,2022-12-31,500.0,93700.0,106,53000.0,0.53
KR7241590009,화승엔터프라이즈,2023-12-31,45.0,8490.0,1177,52965.0,0.52965
KR7032620007,유비케어,2021-12-31,40.0,7550.0,1324,52960.0,0.5296000000000001
KR7176590008,코나솔,2022-12-31,35.0,6610.0,1512,52920.0,0.5292
KR7017550005,수산세보틱스,2024-12-31,10.0,1890.0,5291,52910.0,0.5291
KR7225190008,엘케이삼양,2023-12-31,50.0,9450.0,1058,52900.0,0.529
KR7043150002,바텍,2024-12-31,100.0,18880.0,529,52900.0,0.529
KR7214150005,클래시스,2023-12-31,200.0,37750.0,264,52800.0,0.528
KR7041510009,에스엠엔터테인먼트,2024-12-31,400.0,75600.0,132,52800.0,0.528
KR7006740005,블루산업개발,2021-12-31,40.0,7580.0,1319,52760.0,0.5276000000000001
KR7005930003,삼성전자,2023-09-30,361.0,68400.0,146,52706.0,0.5270600000000001
KR7020180006,대신정보통신,2021-03-31,10.0,1900.0,5263,52630.0,0.5263
KR7013700000,까뮤이앤씨,2021-12-31,15.0,2850.0,3508,52620.0,0.5262
KR7053290003,엔이능률,2021-12-31,60.0,11400.0,877,52620.0,0.5262
KR7472850007,폰드그룹,2025-10-10,50.0,9500.0,1052,52600.0,0.526
KR7002380004,케이씨씨,2020-06-30,700.0,133000.0,75,52500.0,0.525
KR7033270000,한국유나이티드제약,2020-12-31,350.0,66400.0,150,52500.0,0.525
KR7120030002,조선선재,2024-12-31,500.0,95200.0,105,52500.0,0.525
KR7323410001,카카오뱅크,2023-12-31,150.0,28500.0,350,52500.0,0.525
KR7034730002,SK,2021-06-30,1500.0,281500.0,35,52500.0,0.525
KR7036480002,대성미생물연구소,2020-12-31,85.0,16200.0,617,52445.0,0.52445
KR7053050001,지에스이,2022-12-31,20.0,3815.0,2621,52420.0,0.5242
KR7003850005,보령,2020-12-31,100.0,19050.0,524,52400.0,0.524
KR7074600008,원익큐엔씨,2021-12-31,150.0,28600.0,349,52350.0,0.5235
KR7002220002,한일철강,2024-12-31,10.0,1910.0,5235,52350.0,0.5235
KR7090470006,제이스텍,2023-12-31,50.0,9550.0,1047,52350.0,0.5235
KR7098460009,고영테크놀러지,2020-12-31,550.0,105000.0,95,52250.0,0.5225
KR7036480002,대성미생물연구소,2021-12-31,75.0,14350.0,696,52200.0,0.522
KR7086060001,진바이오텍,2020-12-31,30.0,5750.0,1739,52170.0,0.5217
KR7037230000,한국팩키지,2020-12-31,35.0,6710.0,1490,52150.0,0.5215
KR7243840006,신흥에스이씨,2021-12-31,330.0,63000.0,158,52140.0,0.5214
KR7084370006,유진테크,2021-12-31,270.0,51700.0,193,52110.0,0.5211
KR7072470008,우리산업홀딩스,2020-12-31,30.0,5760.0,1736,52080.0,0.5208
KR7032620007,유비케어,2020-12-31,50.0,9600.0,1041,52050.0,0.5205000000000001
KR7241590009,화승엔터프라이즈,2024-12-31,45.0,8650.0,1156,52020.0,0.5202
KR7052260007,현대바이오랜드,2022-12-31,70.0,13450.0,743,52010.0,0.5201
KR7051900009,LG생활건강,2022-12-31,4000.0,722000.0,13,52000.0,0.52
KR7068330000,일신바이오베이스,2023-12-31,7.0,1347.0,7423,51961.0,0.51961
KR7079940003,가비아,2021-12-31,70.0,13500.0,740,51800.0,0.518
KR7071090005,하이스틸,2020-12-31,100.0,19300.0,518,51800.0,0.518
KR7052690005,한국전력기술,2022-12-31,283.0,54600.0,183,51789.0,0.51789
KR7005930003,삼성전자,2022-03-31,361.0,69900.0,143,51623.0,0.51623
KR7007860000,서연,2020-12-31,50.0,9690.0,1031,51550.0,0.5155
KR7067080002,대화제약,2024-06-30,50.0,9690.0,1031,51550.0,0.5155
KR7322780008,코퍼스코리아,2023-12-31,10.0,1943.0,5146,51460.0,0.5146000000000001
KR7030960009,양지사,2020-06-30,50.0,9710.0,1029,51450.0,0.5145000000000001
KR7211270004,에이피위성,2023-12-31,70.0,13600.0,735,51450.0,0.5145000000000001
KR7214430001,아이쓰리시스템,2021-12-31,100.0,19450.0,514,51400.0,0.514
KR7047400007,유니온머티리얼,2020-12-31,20.0,3900.0,2564,51280.0,0.5127999999999999
KR7036810000,에프에스티,2021-12-31,130.0,25350.0,394,51220.0,0.5122
KR7058110008,멕아이씨에스,2022-12-31,30.0,5860.0,1706,51180.0,0.5118
KR7048770002,티피씨메카트로닉스,2024-12-31,10.0,1955.0,5115,51150.0,0.5115
KR7311320006,지오엘리먼트,2022-12-31,100.0,19600.0,510,51000.0,0.51
KR7008930000,한미사이언스,2023-12-31,200.0,39200.0,255,51000.0,0.51
KR7007700008,에프앤에프홀딩스,2021-12-31,170.0,33300.0,300,51000.0,0.51
KR7002380004,케이씨씨,2023-06-30,1000.0,195100.0,51,51000.0,0.51
KR7069620003,대웅제약,2023-12-31,600.0,116800.0,85,51000.0,0.51
KR7225190008,엘케이삼양,2024-09-30,10.0,1961.0,5099,50990.0,0.5099
KR7024940009,피엔풍년,2021-12-31,25.0,4905.0,2038,50950.0,0.5095
KR7006370001,대구백화점,2022-12-31,50.0,9820.0,1018,50900.0,0.509
KR7035420009,네이버,2025-02-28,1130.0,219000.0,45,50850.0,0.5085000000000001
KR7024800005,유성티엔에스,2020-12-31,15.0,2950.0,3389,50835.0,0.5083500000000001
KR7056190002,에스에프에이,2023-06-30,180.0,35350.0,282,50760.0,0.5075999999999999
KR7001530005,디아이동일,2024-12-31,250.0,49200.0,203,50750.0,0.5075
KR7025540006,한국단자공업,2024-06-30,350.0,68700.0,145,50750.0,0.5075
KR7090850009,현대이지웰,2020-12-31,55.0,10850.0,921,50655.0,0.50655
KR7256630005,포인트엔지니어링,2022-12-31,10.0,1975.0,5063,50630.0,0.5063
KR7003230000,삼양식품,2023-12-31,1100.0,216000.0,46,50600.0,0.506
KR7114840002,아이패밀리에스씨,2022-12-31,63.0,12450.0,803,50589.0,0.50589
KR7098460009,고영테크놀러지,2021-12-31,120.0,23700.0,421,50520.0,0.5052
KR7017890005,한국알콜산업,2022-12-31,50.0,9900.0,1010,50500.0,0.505
KR7225190008,엘케이삼양,2023-09-30,50.0,9900.0,1010,50500.0,0.505
KR7120030002,조선선재,2023-12-31,500.0,98400.0,101,50500.0,0.505
KR7004700001,조광피혁,2020-12-31,300.0,59300.0,168,50400.0,0.504
KR7215360009,우리산업,2020-12-31,120.0,23800.0,420,50400.0,0.504
KR7307950006,현대오토에버,2021-12-31,700.0,138000.0,72,50400.0,0.504
KR7012510004,더존비즈온,2024-03-26,217.0,43100.0,232,50344.0,0.50344
KR7004590006,한국가구,2021-09-30,35.0,6960.0,1436,50260.0,0.5026
KR7019990001,에너토크,2022-12-31,50.0,9950.0,1005,50250.0,0.5025
KR7056360001,코위버,2023-12-31,30.0,5980.0,1672,50160.0,0.5015999999999999
KR7322780008,코퍼스코리아,2021-12-31,15.0,2990.0,3344,50160.0,0.5015999999999999
KR7131370009,알서포트,2021-12-31,40.0,7970.0,1254,50160.0,0.5015999999999999
KR7018880005,한온시스템,2021-03-31,90.0,17950.0,557,50130.0,0.5013
KR7020180006,대신정보통신,2022-03-31,10.0,1995.0,5012,50120.0,0.5012
KR7013700000,까뮤이앤씨,2020-12-31,15.0,2995.0,3338,50070.0,0.5007
KR7051490001,나라엠앤디,2021-12-31,50.0,9990.0,1001,50050.0,0.5005
KR7012330007,현대모비스,2022-06-30,1000.0,199000.0,50,50000.0,0.5
KR7214390007,경보제약,2022-12-31,50.0,10000.0,1000,50000.0,0.5
KR7322000001,에이치디현대에너지솔루션,2020-12-31,200.0,39850.0,250,50000.0,0.5
KR7285130001,에스케이케미칼,2020-12-31,2000.0,392500.0,25,50000.0,0.5
KR7006980007,우성,2020-12-31,15.0,3000.0,3333,49995.0,0.4999499999999999
KR7091580001,상신이디피,2020-12-31,70.0,14000.0,714,49980.0,0.4997999999999999
KR7161580006,필옵틱스,2022-12-31,35.0,7000.0,1428,49980.0,0.4997999999999999
KR7005930003,삼성전자,2023-06-30,361.0,72400.0,138,49818.0,0.4981799999999999
KR7104830005,원익머트리얼즈,2023-12-31,150.0,30050.0,332,49800.0,0.498
KR7023900004,풍국주정공업,2022-12-31,60.0,12050.0,829,49740.0,0.4974
KR7443060009,에이치디현대마린솔루션,2025-03-31,700.0,139400.0,71,49700.0,0.4969999999999999
KR7294570007,쿠콘,2023-12-31,100.0,20150.0,496,49600.0,0.496
KR7000230003,일동홀딩스,2022-12-31,100.0,20150.0,496,49600.0,0.496
KR7012330007,현대모비스,2025-08-11,1500.0,296000.0,33,49500.0,0.495
KR7198440000,강동씨앤엘,2020-12-31,15.0,3030.0,3300,49500.0,0.495
KR7109080002,옵티시스,2021-12-31,100.0,20200.0,495,49500.0,0.495
KR7022100002,포스코디엑스,2025-03-28,125.0,25300.0,395,49375.0,0.49375
KR7003090008,대웅,2022-12-31,100.0,20350.0,491,49100.0,0.491
KR7313760001,캐리,2020-12-31,80.0,16300.0,613,49040.0,0.4904
KR7068240001,다원시스,2020-12-31,100.0,20400.0,490,49000.0,0.49
KR7084370006,유진테크,2023-12-31,200.0,40800.0,245,49000.0,0.49
KR7001770007,신화다이나믹스,2020-12-31,100.0,20400.0,490,49000.0,0.49
KR7290690007,소룩스,2021-12-31,50.0,10200.0,980,49000.0,0.49
KR7047810007,한국항공우주산업,2022-12-31,250.0,50900.0,196,49000.0,0.49
KR7000640003,동아쏘시오홀딩스,2022-06-30,500.0,102000.0,98,49000.0,0.49
KR7090430000,아모레퍼시픽,2022-12-31,680.0,137500.0,72,48960.0,0.4896
KR7096530001,씨젠,2021-06-30,400.0,81600.0,122,48800.0,0.488
KR7007770001,한일화학공업,2020-12-31,50.0,10250.0,975,48750.0,0.4875
KR7241590009,화승엔터프라이즈,2022-12-31,45.0,9230.0,1083,48735.0,0.48735
KR7086710001,선진뷰티사이언스,2023-12-31,40.0,8210.0,1218,48720.0,0.4871999999999999
KR7378850002,화승알앤에이,2021-12-31,25.0,5140.0,1945,48625.0,0.4862499999999999
KR7145720009,덴티움,2020-12-31,200.0,41100.0,243,48600.0,0.486
KR7247540008,에코프로비엠,2022-12-31,450.0,92100.0,108,48600.0,0.486
KR7108670001,LX하우시스,2021-12-31,300.0,61500.0,162,48600.0,0.486
