ISIN코드,기업명,배당기준일,기준종가일,종가,1주당배당금,공시배당률,투자금액,시가배당률(%),매수주식수,총배당금,투자금대비배당률(%)
KR7094360005,칩스앤미디어,2022-12-31,2022-12-29,14100.0,196.0,39.2,10000000.0,1.3900709219858156,709,138964.0,1.38964
KR7094360005,칩스앤미디어,2024-12-31,2024-12-30,15720.0,100.0,20.0,10000000.0,0.6361323155216284,636,63600.0,0.636
KR7094480001,갤럭시아머니트리,2020-06-30,2020-06-29,3450.0,20.0,4.0,10000000.0,0.5797101449275363,2898,57960.0,0.5796
KR7094480001,갤럭시아머니트리,2020-12-31,2020-12-30,3625.0,35.0,7.0,10000000.0,0.9655172413793104,2758,96530.0,0.9653
KR7094480001,갤럭시아머니트리,2021-06-30,2021-06-29,7250.0,10.0,2.0,10000000.0,0.13793103448275862,1379,13790.0,0.1379
KR7094480001,갤럭시아머니트리,2021-12-31,2021-12-30,13550.0,35.0,7.0,10000000.0,0.25830258302583026,738,25830.0,0.2583
KR7094480001,갤럭시아머니트리,2022-12-31,2022-12-29,4150.0,45.0,9.0,10000000.0,1.0843373493975903,2409,108405.0,1.08405
KR7094480001,갤럭시아머니트리,2023-12-31,2023-12-28,11450.0,45.0,9.0,10000000.0,0.39301310043668125,873,39285.0,0.39285
KR7094480001,갤럭시아머니트리,2024-12-31,2024-12-30,7620.0,45.0,9.0,10000000.0,0.5905511811023622,1312,59040.0,0.5904
KR7094800000,미래에셋맵스리얼티부동산공모투자회사,2020-12-31,2020-12-30,3995.0,250.0,5.0,10000000.0,6.25782227784731,2503,625750.0,6.2575
KR7094800000,미래에셋맵스리얼티부동산공모투자회사,2021-12-31,2021-12-30,4675.0,250.0,5.0,10000000.0,5.347593582887701,2139,534750.0,5.3475
KR7094800000,미래에셋맵스리얼티부동산공모투자회사,2022-12-31,2022-12-29,4005.0,250.0,5.0,10000000.0,6.242197253433209,2496,624000.0,6.239999999999999
KR7094800000,미래에셋맵스리얼티부동산공모투자회사,2023-12-31,2023-12-28,3975.0,265.0,5.3,10000000.0,6.666666666666667,2515,666475.0,6.66475
KR7094800000,미래에셋맵스리얼티부동산공모투자회사,2024-12-31,2024-12-30,4080.0,265.0,5.3,10000000.0,6.495098039215687,2450,649250.0,6.4925
KR7094800000,미래에셋맵스리얼티부동산공모투자회사,2025-12-31,2025-12-30,5090.0,275.0,0.0,10000000.0,5.402750491159136,1964,540100.0,5.401
KR7094820008,일진파워,2020-12-31,2020-12-30,5540.0,300.0,60.0,10000000.0,5.415162454873646,1805,541500.0,5.415
KR7094820008,일진파워,2021-12-31,2021-12-30,17750.0,330.0,66.0,10000000.0,1.8591549295774648,563,185790.0,1.8578999999999999
KR7094820008,일진파워,2022-12-31,2022-12-29,12000.0,330.0,66.0,10000000.0,2.75,833,274890.0,2.7489
KR7094820008,일진파워,2023-12-31,2023-12-28,11580.0,330.0,66.0,10000000.0,2.849740932642487,863,284790.0,2.8479
KR7094820008,일진파워,2024-12-31,2024-12-30,7970.0,330.0,66.0,10000000.0,4.1405269761606025,1254,413820.0,4.1382
KR7094940004,푸른기술,2021-12-31,2021-12-30,9720.0,30.0,6.0,10000000.0,0.30864197530864196,1028,30840.0,0.3084
KR7094940004,푸른기술,2022-12-31,2022-12-29,6150.0,20.0,4.0,10000000.0,0.3252032520325203,1626,32520.0,0.3252
KR7094940004,푸른기술,2023-12-31,2023-12-28,8620.0,30.0,6.0,10000000.0,0.34802784222737815,1160,34800.0,0.348
KR7094940004,푸른기술,2024-12-31,2024-12-30,6950.0,30.0,6.0,10000000.0,0.4316546762589928,1438,43140.0,0.4314
KR7094970001,제이엠티,2020-12-31,2020-12-30,2900.0,50.0,10.0,10000000.0,1.7241379310344827,3448,172400.0,1.7239999999999998
KR7094970001,제이엠티,2021-12-31,2021-12-30,4235.0,150.0,30.0,10000000.0,3.541912632821724,2361,354150.0,3.5415
KR7094970001,제이엠티,2022-12-31,2022-12-29,3085.0,150.0,30.0,10000000.0,4.862236628849271,3241,486150.0,4.8614999999999995
KR7094970001,제이엠티,2023-12-31,2023-12-28,4085.0,50.0,10.0,10000000.0,1.2239902080783354,2447,122350.0,1.2235
KR7094970001,제이엠티,2024-12-31,2024-12-30,2900.0,30.0,6.0,10000000.0,1.0344827586206897,3448,103440.0,1.0344
KR7095340006,아이에스시,2020-12-31,2020-12-30,27000.0,150.0,30.0,10000000.0,0.5555555555555556,370,55500.0,0.555
KR7095340006,아이에스시,2021-12-31,2021-12-30,35350.0,200.0,40.0,10000000.0,0.5657708628005658,282,56400.0,0.5640000000000001
KR7095340006,아이에스시,2022-12-31,2022-12-29,31350.0,600.0,120.0,10000000.0,1.9138755980861244,318,190800.0,1.908
KR7095340006,아이에스시,2023-12-31,2023-12-28,80300.0,200.0,40.0,10000000.0,0.24906600249066002,124,24800.0,0.248
KR7095340006,아이에스시,2024-12-31,2024-12-30,72100.0,810.0,162.0,10000000.0,1.1234396671289875,138,111780.0,1.1178000000000001
KR7095500005,미래나노텍,2021-12-31,2021-12-30,8330.0,100.0,20.0,10000000.0,1.2004801920768309,1200,120000.0,1.2
KR7095500005,미래나노텍,2022-12-31,2022-12-29,15000.0,60.0,12.0,10000000.0,0.4,666,39960.0,0.39960000000000007
KR7095500005,미래나노텍,2024-12-31,2024-12-30,7620.0,50.0,10.0,10000000.0,0.6561679790026247,1312,65600.0,0.656
KR7095500005,미래나노텍,2025-12-31,2025-12-30,10130.0,70.0,14.0,10000000.0,0.6910167818361304,987,69090.0,0.6909000000000001
KR7095570008,에이제이네트웍스,2020-12-31,2020-12-30,4615.0,210.0,21.0,10000000.0,4.550379198266522,2166,454860.0,4.5485999999999995
KR7095570008,에이제이네트웍스,2021-12-31,2021-12-30,5410.0,270.0,27.0,10000000.0,4.990757855822551,1848,498960.0,4.9896
KR7095570008,에이제이네트웍스,2022-12-31,2022-12-29,5720.0,270.0,27.0,10000000.0,4.72027972027972,1748,471960.0,4.7196
KR7095570008,에이제이네트웍스,2023-12-31,2023-12-28,4980.0,270.0,27.0,10000000.0,5.421686746987952,2008,542160.0,5.4216
KR7095570008,에이제이네트웍스,2024-12-31,2024-12-30,4305.0,270.0,27.0,10000000.0,6.2717770034843205,2322,626940.0,6.2694
KR7095610002,테스,2020-12-31,2020-12-30,29650.0,450.0,90.0,10000000.0,1.5177065767284992,337,151650.0,1.5165
KR7095610002,테스,2021-12-31,2021-12-30,29750.0,560.0,112.0,10000000.0,1.8823529411764703,336,188160.0,1.8816
KR7095610002,테스,2022-12-31,2022-12-29,15700.0,500.0,100.0,10000000.0,3.1847133757961785,636,318000.0,3.18
KR7095610002,테스,2023-12-31,2023-12-28,20100.0,500.0,100.0,10000000.0,2.4875621890547266,497,248500.0,2.485
KR7095610002,테스,2024-12-31,2024-12-30,15500.0,600.0,120.0,10000000.0,3.870967741935484,645,387000.0,3.8699999999999997
KR7095610002,테스,2025-12-31,2025-12-30,44550.0,850.0,170.0,10000000.0,1.9079685746352413,224,190400.0,1.9040000000000001
KR7095660007,네오위즈,2023-12-31,2023-12-28,26650.0,245.0,49.0,10000000.0,0.9193245778611633,375,91875.0,0.91875
KR7095720009,웅진씽크빅,2020-06-30,2020-06-29,2425.0,40.0,8.0,10000000.0,1.6494845360824744,4123,164920.0,1.6492
KR7095720009,웅진씽크빅,2020-12-31,2020-12-30,2755.0,70.0,14.0,10000000.0,2.540834845735027,3629,254030.0,2.5403
KR7095720009,웅진씽크빅,2021-06-30,2021-06-29,4110.0,40.0,8.0,10000000.0,0.9732360097323601,2433,97320.0,0.9732
KR7095720009,웅진씽크빅,2021-12-31,2021-12-30,3175.0,90.0,18.0,10000000.0,2.8346456692913384,3149,283410.0,2.8341000000000003
KR7095720009,웅진씽크빅,2022-06-30,2022-06-29,2405.0,40.0,8.0,10000000.0,1.6632016632016633,4158,166320.0,1.6632
KR7095720009,웅진씽크빅,2022-12-31,2022-12-29,2400.0,70.0,14.0,10000000.0,2.9166666666666665,4166,291620.0,2.9162
KR7095720009,웅진씽크빅,2024-12-31,2024-12-30,1567.0,90.0,18.0,10000000.0,5.74345883854499,6381,574290.0,5.7429
KR7095910006,에스에너지,2020-12-31,2020-12-30,7920.0,50.0,10.0,10000000.0,0.6313131313131313,1262,63100.0,0.631
KR7096240007,크레버스,2020-06-30,2020-06-29,18700.0,300.0,60.0,10000000.0,1.6042780748663104,534,160200.0,1.6019999999999999
KR7096240007,크레버스,2020-12-31,2020-12-30,20100.0,500.0,100.0,10000000.0,2.4875621890547266,497,248500.0,2.485
KR7096240007,크레버스,2021-06-30,2021-06-29,34350.0,1000.0,200.0,10000000.0,2.911208151382824,291,291000.0,2.91
KR7096240007,크레버스,2021-12-31,2021-12-30,33000.0,1000.0,200.0,10000000.0,3.0303030303030303,303,303000.0,3.0300000000000002
KR7096240007,크레버스,2022-06-30,2022-06-29,26000.0,1000.0,200.0,10000000.0,3.8461538461538463,384,384000.0,3.84
KR7096240007,크레버스,2022-12-31,2022-12-29,18150.0,800.0,160.0,10000000.0,4.40771349862259,550,440000.0,4.3999999999999995
KR7096240007,크레버스,2023-06-30,2023-06-29,18260.0,1000.0,200.0,10000000.0,5.476451259583789,547,547000.0,5.47
KR7096240007,크레버스,2023-12-31,2023-12-28,16630.0,1000.0,200.0,10000000.0,6.013229104028864,601,601000.0,6.01
KR7096240007,크레버스,2024-06-30,2024-06-28,17120.0,500.0,100.0,10000000.0,2.9205607476635516,584,292000.0,2.92
KR7096240007,크레버스,2025-04-01,2025-03-31,13680.0,1000.0,200.0,10000000.0,7.309941520467836,730,730000.0,7.3
KR7096240007,크레버스,2025-06-30,2025-06-27,14080.0,500.0,100.0,10000000.0,3.5511363636363638,710,355000.0,3.55
KR7096530001,씨젠,2020-12-31,2020-12-30,193000.0,1500.0,300.0,10000000.0,0.7772020725388601,51,76500.0,0.765
KR7096530001,씨젠,2021-06-30,2021-06-29,81600.0,400.0,80.0,10000000.0,0.49019607843137253,122,48800.0,0.488
KR7096530001,씨젠,2021-09-30,2021-09-29,61400.0,200.0,40.0,10000000.0,0.32573289902280134,162,32400.0,0.32399999999999995
KR7096530001,씨젠,2021-12-31,2021-12-30,61000.0,400.0,80.0,10000000.0,0.6557377049180327,163,65200.0,0.652
KR7096530001,씨젠,2022-03-31,2022-03-30,51800.0,200.0,40.0,10000000.0,0.3861003861003861,193,38600.0,0.386
KR7096530001,씨젠,2022-06-30,2022-06-29,36550.0,200.0,40.0,10000000.0,0.5471956224350205,273,54600.0,0.5459999999999999
KR7096530001,씨젠,2022-09-30,2022-09-29,26950.0,200.0,40.0,10000000.0,0.7421150278293136,371,74200.0,0.742
KR7096530001,씨젠,2022-12-31,2022-12-29,27200.0,200.0,40.0,10000000.0,0.7352941176470588,367,73400.0,0.734
KR7096530001,씨젠,2023-03-31,2023-03-30,25000.0,200.0,40.0,10000000.0,0.8,400,80000.0,0.8
KR7096530001,씨젠,2023-06-30,2023-06-29,20600.0,200.0,40.0,10000000.0,0.9708737864077669,485,97000.0,0.97
KR7096530001,씨젠,2023-09-30,2023-09-27,21350.0,200.0,40.0,10000000.0,0.936768149882904,468,93600.0,0.936
KR7096530001,씨젠,2023-12-31,2023-12-28,22900.0,200.0,40.0,10000000.0,0.8733624454148471,436,87200.0,0.872
KR7096530001,씨젠,2024-03-31,2024-03-29,24050.0,200.0,40.0,10000000.0,0.8316008316008316,415,83000.0,0.83
KR7096530001,씨젠,2024-06-30,2024-06-28,20000.0,200.0,40.0,10000000.0,1.0,500,100000.0,1.0
KR7096530001,씨젠,2024-09-30,2024-09-27,25750.0,200.0,40.0,10000000.0,0.7766990291262136,388,77600.0,0.776
KR7096530001,씨젠,2024-12-31,2024-12-30,22800.0,200.0,40.0,10000000.0,0.8771929824561403,438,87600.0,0.876
KR7096530001,씨젠,2025-03-31,2025-03-28,23950.0,200.0,40.0,10000000.0,0.8350730688935281,417,83400.0,0.8340000000000001
KR7096530001,씨젠,2025-06-30,2025-06-27,33000.0,200.0,40.0,10000000.0,0.6060606060606061,303,60600.0,0.606
KR7096530001,씨젠,2025-09-30,2025-09-29,24900.0,200.0,40.0,10000000.0,0.8032128514056224,401,80200.0,0.8019999999999999
KR7096760004,제이더블유홀딩스,2020-12-31,2020-12-30,5830.0,90.0,18.0,10000000.0,1.5437392795883362,1715,154350.0,1.5435
KR7096760004,제이더블유홀딩스,2021-12-31,2021-12-30,3430.0,90.0,18.0,10000000.0,2.623906705539359,2915,262350.0,2.6235
KR7096760004,제이더블유홀딩스,2022-12-31,2022-12-29,2980.0,100.0,20.0,10000000.0,3.3557046979865772,3355,335500.0,3.3550000000000004
KR7096760004,제이더블유홀딩스,2023-12-31,2023-12-28,3490.0,105.0,21.0,10000000.0,3.0085959885386817,2865,300825.0,3.0082500000000003
KR7096760004,제이더블유홀딩스,2024-12-31,2024-12-30,3020.0,115.0,23.0,10000000.0,3.80794701986755,3311,380765.0,3.8076499999999998
KR7096770003,SK이노베이션,2025-04-02,2025-04-01,110100.0,2000.0,40.0,10000000.0,1.8165304268846505,90,180000.0,1.7999999999999998
KR7097520001,엠씨넥스,2020-12-31,2020-12-30,40400.0,500.0,100.0,10000000.0,1.2376237623762376,247,123500.0,1.2349999999999999
KR7097520001,엠씨넥스,2021-12-31,2021-12-30,57500.0,500.0,100.0,10000000.0,0.8695652173913043,173,86500.0,0.865
KR7097520001,엠씨넥스,2022-12-31,2022-12-29,27900.0,500.0,100.0,10000000.0,1.7921146953405016,358,179000.0,1.79
KR7097520001,엠씨넥스,2023-12-31,2023-12-28,30250.0,600.0,120.0,10000000.0,1.9834710743801653,330,198000.0,1.9800000000000002
KR7097520001,엠씨넥스,2024-12-31,2024-12-30,19180.0,800.0,160.0,10000000.0,4.171011470281543,521,416800.0,4.168
KR7097520001,엠씨넥스,2025-12-31,2025-12-30,28850.0,1000.0,200.0,10000000.0,3.466204506065858,346,346000.0,3.46
KR7097870000,효성오앤비,2020-06-30,2020-06-29,6400.0,100.0,20.0,10000000.0,1.5625,1562,156200.0,1.562
KR7097870000,효성오앤비,2022-06-30,2022-06-29,11000.0,100.0,20.0,10000000.0,0.9090909090909091,909,90900.0,0.909
KR7092070002,디엔에프,2020-12-31,2020-12-30,21200.0,200.0,40.0,10000000.0,0.9433962264150944,471,94200.0,0.942
KR7092070002,디엔에프,2021-12-31,2021-12-30,22850.0,200.0,40.0,10000000.0,0.87527352297593,437,87400.0,0.874
KR7092070002,디엔에프,2022-12-31,2022-12-29,13200.0,200.0,40.0,10000000.0,1.5151515151515151,757,151400.0,1.514
KR7092070002,디엔에프,2023-12-31,2023-12-28,23950.0,200.0,40.0,10000000.0,0.8350730688935281,417,83400.0,0.8340000000000001
KR7092070002,디엔에프,2024-12-31,2024-12-30,8820.0,100.0,20.0,10000000.0,1.1337868480725624,1133,113300.0,1.133
KR7092220003,케이이씨,2022-12-31,2022-12-29,1955.0,60.0,12.0,10000000.0,3.0690537084398977,5115,306900.0,3.069
KR7092220003,케이이씨,2023-12-31,2023-12-28,1557.0,20.0,4.0,10000000.0,1.2845215157353884,6422,128440.0,1.2844
KR7092230002,KPX홀딩스,2020-06-30,2020-06-29,42400.0,600.0,12.0,10000000.0,1.4150943396226416,235,141000.0,1.41
KR7092230002,KPX홀딩스,2020-12-31,2020-12-30,60400.0,2500.0,50.0,10000000.0,4.13907284768212,165,412500.0,4.125
KR7092230002,KPX홀딩스,2021-06-30,2021-06-29,72200.0,750.0,15.0,10000000.0,1.0387811634349031,138,103500.0,1.035
KR7092230002,KPX홀딩스,2021-12-31,2021-12-30,63500.0,2250.0,45.0,10000000.0,3.543307086614173,157,353250.0,3.5325
KR7092230002,KPX홀딩스,2022-06-30,2022-06-29,59900.0,600.0,12.0,10000000.0,1.001669449081803,166,99600.0,0.996
KR7092230002,KPX홀딩스,2022-12-31,2022-12-29,54000.0,2400.0,48.0,10000000.0,4.444444444444445,185,444000.0,4.44
KR7092230002,KPX홀딩스,2023-06-30,2023-06-29,51100.0,750.0,15.0,10000000.0,1.467710371819961,195,146250.0,1.4625000000000001
KR7092230002,KPX홀딩스,2023-12-31,2023-12-28,51300.0,2750.0,55.0,10000000.0,5.360623781676413,194,533500.0,5.335
KR7092230002,KPX홀딩스,2024-06-30,2024-06-28,58000.0,1000.0,20.0,10000000.0,1.7241379310344827,172,172000.0,1.72
KR7092230002,KPX홀딩스,2024-12-31,2024-12-30,52700.0,3250.0,65.0,10000000.0,6.1669829222011385,189,614250.0,6.1425
KR7092230002,KPX홀딩스,2025-07-18,2025-07-17,71500.0,1000.0,20.0,10000000.0,1.3986013986013985,139,139000.0,1.39
KR7092300003,현우산업,2020-12-31,2020-12-30,3565.0,100.0,20.0,10000000.0,2.805049088359046,2805,280500.0,2.8049999999999997
KR7092300003,현우산업,2021-12-31,2021-12-30,5350.0,100.0,20.0,10000000.0,1.8691588785046727,1869,186900.0,1.8689999999999998
KR7092300003,현우산업,2022-12-31,2022-12-29,4400.0,100.0,20.0,10000000.0,2.272727272727273,2272,227200.0,2.2720000000000002
KR7092300003,현우산업,2023-12-31,2023-12-28,4130.0,100.0,20.0,10000000.0,2.4213075060532687,2421,242100.0,2.421
KR7092300003,현우산업,2024-12-31,2024-12-30,2575.0,50.0,10.0,10000000.0,1.9417475728155338,3883,194150.0,1.9415000000000002
KR7099190001,아이센스,2020-12-31,2020-12-30,30000.0,250.0,50.0,10000000.0,0.8333333333333334,333,83250.0,0.8325000000000001
KR7099190001,아이센스,2021-12-31,2021-12-30,30250.0,300.0,60.0,10000000.0,0.9917355371900827,330,99000.0,0.9900000000000001
KR7099190001,아이센스,2022-12-31,2022-12-29,32900.0,350.0,70.0,10000000.0,1.0638297872340425,303,106050.0,1.0605
KR7099190001,아이센스,2023-12-31,2023-12-28,28600.0,100.0,20.0,10000000.0,0.34965034965034963,349,34900.0,0.349
KR7099190001,아이센스,2024-12-31,2024-12-30,15270.0,100.0,20.0,10000000.0,0.6548788474132285,654,65400.0,0.654
KR7099320004,쎄트렉아이,2020-12-31,2020-12-30,32000.0,340.0,68.0,10000000.0,1.0625,312,106080.0,1.0608
KR7099320004,쎄트렉아이,2021-12-31,2021-12-30,45950.0,140.0,28.0,10000000.0,0.30467899891186073,217,30380.0,0.3038
KR7099320004,쎄트렉아이,2022-12-31,2022-12-29,30000.0,80.0,16.0,10000000.0,0.26666666666666666,333,26640.0,0.2664
KR7099320004,쎄트렉아이,2023-12-31,2023-12-28,30950.0,150.0,30.0,10000000.0,0.48465266558966075,323,48450.0,0.48450000000000004
KR7099320004,쎄트렉아이,2024-12-31,2024-12-30,40050.0,190.0,38.0,10000000.0,0.47440699126092384,249,47310.0,0.4731
KR7099390007,브레인즈컴퍼니,2021-12-31,2021-12-30,29450.0,120.0,24.0,10000000.0,0.40747028862478774,339,40680.0,0.40679999999999994
KR7099390007,브레인즈컴퍼니,2022-12-31,2022-12-29,6740.0,60.0,12.0,10000000.0,0.8902077151335311,1483,88980.0,0.8897999999999999
KR7099390007,브레인즈컴퍼니,2023-12-31,2023-12-28,7360.0,60.0,12.0,10000000.0,0.8152173913043478,1358,81480.0,0.8148000000000001
KR7099390007,브레인즈컴퍼니,2024-12-31,2024-12-30,5040.0,60.0,12.0,10000000.0,1.1904761904761905,1984,119040.0,1.1904
KR7099430001,바이오플러스,2022-12-31,2022-12-29,6940.0,70.0,14.0,10000000.0,1.0086455331412103,1440,100800.0,1.008
KR7099430001,바이오플러스,2023-12-31,2023-12-28,6870.0,70.0,14.0,10000000.0,1.0189228529839884,1455,101850.0,1.0185
KR7099430001,바이오플러스,2024-12-31,2024-12-30,7310.0,50.0,10.0,10000000.0,0.6839945280437756,1367,68350.0,0.6835
KR7092730001,네오팜,2020-12-31,2020-12-30,28550.0,650.0,130.0,10000000.0,2.276707530647986,350,227500.0,2.275
KR7092730001,네오팜,2021-12-31,2021-12-30,24800.0,700.0,140.0,10000000.0,2.82258064516129,403,282100.0,2.8209999999999997
KR7092730001,네오팜,2022-12-31,2022-12-29,19200.0,700.0,140.0,10000000.0,3.6458333333333335,520,364000.0,3.64
KR7092730001,네오팜,2023-12-31,2023-12-28,25850.0,750.0,150.0,10000000.0,2.9013539651837523,386,289500.0,2.895
KR7092730001,네오팜,2024-12-31,2024-12-30,11850.0,600.0,120.0,10000000.0,5.063291139240507,843,505800.0,5.058
KR7092780006,디와이피,2020-12-31,2020-12-30,5770.0,60.0,12.0,10000000.0,1.0398613518197575,1733,103980.0,1.0397999999999998
KR7092780006,디와이피,2021-12-31,2021-12-30,6300.0,60.0,12.0,10000000.0,0.9523809523809524,1587,95220.0,0.9521999999999999
KR7092780006,디와이피,2022-12-31,2022-12-29,4795.0,60.0,12.0,10000000.0,1.251303441084463,2085,125100.0,1.2510000000000001
KR7092780006,디와이피,2023-12-31,2023-12-28,4855.0,100.0,20.0,10000000.0,2.059732234809475,2059,205900.0,2.059
KR7092780006,디와이피,2024-12-31,2024-12-30,4680.0,80.0,16.0,10000000.0,1.7094017094017095,2136,170880.0,1.7087999999999999
KR7092790005,넥스틸,2023-12-31,2023-12-28,7160.0,700.0,140.0,10000000.0,9.776536312849162,1396,977200.0,9.772
KR7092790005,넥스틸,2024-12-31,2024-12-30,7450.0,250.0,50.0,10000000.0,3.3557046979865772,1342,335500.0,3.3550000000000004
KR7092790005,넥스틸,2025-08-20,2025-08-19,13550.0,1155.0,231.0,10000000.0,8.523985239852399,738,852390.0,8.5239
KR7092870005,엑시콘,2020-12-31,2020-12-30,16500.0,50.0,10.0,10000000.0,0.30303030303030304,606,30300.0,0.303
KR7092870005,엑시콘,2021-12-31,2021-12-30,15100.0,100.0,20.0,10000000.0,0.6622516556291391,662,66200.0,0.662
KR7092870005,엑시콘,2022-12-31,2022-12-29,9090.0,100.0,20.0,10000000.0,1.1001100110011002,1100,110000.0,1.0999999999999999
KR7092870005,엑시콘,2024-02-29,2024-02-28,17930.0,100.0,20.0,10000000.0,0.5577244841048522,557,55700.0,0.557
KR7092870005,엑시콘,2025-01-31,2025-01-24,13010.0,100.0,20.0,10000000.0,0.7686395080707148,768,76800.0,0.768
KR7093050003,LF,2020-12-31,2020-12-30,14700.0,500.0,10.0,10000000.0,3.4013605442176873,680,340000.0,3.4000000000000004
KR7093050003,LF,2021-12-31,2021-12-30,17250.0,600.0,12.0,10000000.0,3.4782608695652173,579,347400.0,3.474
KR7093050003,LF,2022-12-31,2022-12-29,15900.0,700.0,14.0,10000000.0,4.40251572327044,628,439600.0,4.396
KR7093050003,LF,2023-12-31,2023-12-28,13270.0,700.0,14.0,10000000.0,5.275056518462698,753,527100.0,5.271
KR7093050003,LF,2025-03-31,2025-03-28,14660.0,700.0,14.0,10000000.0,4.774897680763983,682,477400.0,4.774
KR7093190007,빅솔론,2020-12-31,2020-12-30,4615.0,150.0,30.0,10000000.0,3.2502708559046587,2166,324900.0,3.2489999999999997
KR7093190007,빅솔론,2021-12-31,2021-12-30,6650.0,250.0,50.0,10000000.0,3.7593984962406015,1503,375750.0,3.7575
KR7093190007,빅솔론,2022-12-31,2022-12-29,7000.0,400.0,80.0,10000000.0,5.714285714285714,1428,571200.0,5.712
KR7093190007,빅솔론,2023-12-31,2023-12-28,5680.0,200.0,40.0,10000000.0,3.5211267605633805,1760,352000.0,3.52
