isinCd,stckIssuCmpyNm,dvdnBasDt,stckGenrDvdnAmt,stckGenrCashDvdnRt
KR7000490003,대동,20191231,60.0,6.0
KR7000490003,대동,20201231,80.0,8.0
KR7000490003,대동,20211231,80.0,8.0
KR7000490003,대동,20221231,100.0,10.0
KR7000490003,대동,20231231,100.0,10.0
KR7000490003,대동,20241231,100.0,10.0
KR7000500009,가온전선,20021231,600.0,12.0
KR7000500009,가온전선,20031231,600.0,12.0
KR7000500009,가온전선,20041231,750.0,15.0
KR7000500009,가온전선,20051231,750.0,15.0
KR7000500009,가온전선,20061231,1000.0,20.0
KR7000500009,가온전선,20071231,1000.0,20.0
KR7000500009,가온전선,20081231,1000.0,20.0
KR7000670000,영풍,20091231,2500.0,50.0
KR7000670000,영풍,20101231,2500.0,50.0
KR7000670000,영풍,20111231,8750.0,175.0
KR7000670000,영풍,20121231,7500.0,150.0
KR7000670000,영풍,20131231,7500.0,150.0
KR7000670000,영풍,20141231,7500.0,150.0
KR7000670000,영풍,20151231,9750.0,195.0
KR7000670000,영풍,20161231,10000.0,200.0
KR7000670000,영풍,20171231,10000.0,200.0
KR7000670000,영풍,20181231,10000.0,200.0
KR7000670000,영풍,20191231,10000.0,200.0
KR7000670000,영풍,20201231,10000.0,200.0
KR7000670000,영풍,20211231,10000.0,200.0
KR7000670000,영풍,20221231,10000.0,200.0
KR7000670000,영풍,20231231,10000.0,200.0
KR7000670000,영풍,20241231,50.0,1.0
KR7000680009,LS네트웍스,20101231,50.0,1.0
KR7000680009,LS네트웍스,20111231,50.0,1.0
KR7000680009,LS네트웍스,20121231,50.0,1.0
KR7000680009,LS네트웍스,20131231,10.0,0.2
KR7000680009,LS네트웍스,20141231,10.0,0.2
KR7000720003,현대건설,20071231,250.0,5.0
KR7000720003,현대건설,20081231,500.0,10.0
KR7000720003,현대건설,20091231,600.0,12.0
KR7000720003,현대건설,20101231,700.0,14.0
KR7000720003,현대건설,20111231,500.0,10.0
KR7000720003,현대건설,20121231,500.0,10.0
KR7000720003,현대건설,20131231,500.0,10.0
KR7000720003,현대건설,20141231,500.0,10.0
KR7000720003,현대건설,20151231,500.0,10.0
KR7000720003,현대건설,20161231,500.0,10.0
KR7000720003,현대건설,20171231,500.0,10.0
KR7000720003,현대건설,20181231,500.0,10.0
KR7000720003,현대건설,20191231,600.0,12.0
KR7000720003,현대건설,20201231,600.0,12.0
KR7000720003,현대건설,20211231,600.0,12.0
KR7000720003,현대건설,20221231,600.0,12.0
KR7000720003,현대건설,20240326,600.0,12.0
KR7000720003,현대건설,20250325,600.0,12.0
KR7000590000,씨에스홀딩스,20021231,600.0,12.0
KR7000590000,씨에스홀딩스,20031231,500.0,10.0
KR7000590000,씨에스홀딩스,20041231,500.0,10.0
KR7000590000,씨에스홀딩스,20101231,500.0,10.0
KR7000590000,씨에스홀딩스,20161231,500.0,10.0
KR7000590000,씨에스홀딩스,20171231,500.0,10.0
KR7000590000,씨에스홀딩스,20181231,500.0,10.0
KR7000590000,씨에스홀딩스,20191231,500.0,10.0
KR7000590000,씨에스홀딩스,20201231,500.0,10.0
KR7000590000,씨에스홀딩스,20211231,500.0,10.0
KR7000590000,씨에스홀딩스,20221231,500.0,10.0
KR7000590000,씨에스홀딩스,20231231,500.0,10.0
KR7000590000,씨에스홀딩스,20241231,500.0,10.0
KR7000640003,동아쏘시오홀딩스,20021231,600.0,12.0
KR7000640003,동아쏘시오홀딩스,20031231,600.0,12.0
KR7000640003,동아쏘시오홀딩스,20041231,600.0,12.0
KR7000640003,동아쏘시오홀딩스,20051231,600.0,12.0
KR7000640003,동아쏘시오홀딩스,20061231,750.0,15.0
KR7000640003,동아쏘시오홀딩스,20071231,750.0,15.0
KR7000640003,동아쏘시오홀딩스,20081231,750.0,15.0
KR7000640003,동아쏘시오홀딩스,20091231,750.0,15.0
KR7000640003,동아쏘시오홀딩스,20101231,1000.0,20.0
KR7000640003,동아쏘시오홀딩스,20111231,1000.0,20.0
KR7000640003,동아쏘시오홀딩스,20121231,1000.0,20.0
KR7000640003,동아쏘시오홀딩스,20131231,1000.0,20.0
KR7000640003,동아쏘시오홀딩스,20141231,1000.0,20.0
KR7000640003,동아쏘시오홀딩스,20151231,1000.0,20.0
KR7000640003,동아쏘시오홀딩스,20161231,1000.0,20.0
KR7000640003,동아쏘시오홀딩스,20171231,1000.0,20.0
KR7000640003,동아쏘시오홀딩스,20181231,1000.0,20.0
KR7000640003,동아쏘시오홀딩스,20191231,1000.0,20.0
KR7000640003,동아쏘시오홀딩스,20201231,1000.0,20.0
KR7000640003,동아쏘시오홀딩스,20210930,500.0,10.0
KR7000640003,동아쏘시오홀딩스,20211231,1000.0,20.0
KR7000640003,동아쏘시오홀딩스,20220630,500.0,10.0
KR7000640003,동아쏘시오홀딩스,20221231,1000.0,20.0
KR7000640003,동아쏘시오홀딩스,20230630,1000.0,20.0
KR7000640003,동아쏘시오홀딩스,20231231,1200.0,24.0
KR7000640003,동아쏘시오홀딩스,20240630,700.0,14.0
KR7000640003,동아쏘시오홀딩스,20250314,1000.0,20.0
KR7000640003,동아쏘시오홀딩스,20250731,700.0,14.0
KR7000650002,천일고속,20061231,100.0,2.0
KR7000650002,천일고속,20071231,100.0,2.0
KR7000650002,천일고속,20101231,400.0,8.0
KR7000650002,천일고속,20151231,6000.0,120.0
KR7000650002,천일고속,20160331,1500.0,30.0
KR7000650002,천일고속,20160630,1500.0,30.0
KR7000650002,천일고속,20161231,5000.0,100.0
KR7000650002,천일고속,20170331,3000.0,60.0
KR7000650002,천일고속,20170630,1300.0,26.0
KR7000650002,천일고속,20170930,5000.0,100.0
KR7000650002,천일고속,20171231,6000.0,120.0
KR7000650002,천일고속,20180331,1000.0,20.0
KR7000650002,천일고속,20180930,1000.0,20.0
KR7000650002,천일고속,20181231,4000.0,80.0
KR7000650002,천일고속,20190331,1000.0,20.0
KR7000650002,천일고속,20190630,1000.0,20.0
KR7000650002,천일고속,20190930,1000.0,20.0
KR7000650002,천일고속,20191231,2000.0,40.0
KR7000650002,천일고속,20200331,1000.0,20.0
KR7000650002,천일고속,20201231,2000.0,40.0
KR7000650002,천일고속,20211231,2500.0,50.0
KR7000660001,에스케이하이닉스,20101231,150.0,3.0
KR7000660001,에스케이하이닉스,20141231,300.0,6.0
KR7000660001,에스케이하이닉스,20151231,500.0,10.0
KR7000660001,에스케이하이닉스,20161231,600.0,12.0
KR7000660001,에스케이하이닉스,20171231,1000.0,20.0
KR7000660001,에스케이하이닉스,20181231,1500.0,30.0
KR7000660001,에스케이하이닉스,20191231,1000.0,20.0
KR7000660001,에스케이하이닉스,20201231,1170.0,23.4
KR7000660001,에스케이하이닉스,20211231,1540.0,30.8
KR7000660001,에스케이하이닉스,20220331,300.0,6.0
KR7000660001,에스케이하이닉스,20220630,300.0,6.0
KR7000660001,에스케이하이닉스,20220930,300.0,6.0
KR7000660001,에스케이하이닉스,20221231,300.0,6.0
KR7000660001,에스케이하이닉스,20230331,300.0,6.0
KR7000660001,에스케이하이닉스,20230630,300.0,6.0
KR7000660001,에스케이하이닉스,20230930,300.0,6.0
KR7000660001,에스케이하이닉스,20231231,300.0,6.0
KR7000660001,에스케이하이닉스,20240331,300.0,6.0
KR7000660001,에스케이하이닉스,20240630,300.0,6.0
KR7000660001,에스케이하이닉스,20240930,300.0,6.0
KR7000660001,에스케이하이닉스,20250228,1304.0,26.08
KR7000660001,에스케이하이닉스,20250531,375.0,7.5
KR7000660001,에스케이하이닉스,20250831,375.0,7.5
KR7000660001,에스케이하이닉스,20251130,375.0,7.5
KR7000670000,영풍,20031231,1000.0,20.0
KR7000670000,영풍,20041231,1000.0,20.0
KR7000670000,영풍,20051231,1000.0,20.0
KR7000670000,영풍,20061231,2000.0,40.0
KR7000670000,영풍,20071231,2000.0,40.0
KR7000670000,영풍,20081231,2500.0,50.0
KR7000850008,화천기공,20181231,1250.0,25.0
KR7000850008,화천기공,20191231,1250.0,25.0
KR7000850008,화천기공,20201231,750.0,15.0
KR7000850008,화천기공,20211231,1000.0,20.0
KR7000850008,화천기공,20221231,2500.0,50.0
KR7000850008,화천기공,20231231,1300.0,26.0
KR7000850008,화천기공,20241231,1050.0,21.0
KR7000860007,강남제비스코,20021231,1000.0,20.0
KR7000860007,강남제비스코,20031231,1500.0,30.0
KR7000860007,강남제비스코,20041231,320.0,32.0
KR7000860007,강남제비스코,20051231,350.0,35.0
KR7000860007,강남제비스코,20061231,350.0,35.0
KR7000860007,강남제비스코,20071231,350.0,35.0
KR7000860007,강남제비스코,20081231,300.0,30.0
KR7000860007,강남제비스코,20091231,400.0,40.0
KR7000860007,강남제비스코,20101231,400.0,40.0
KR7000860007,강남제비스코,20111231,400.0,40.0
KR7000860007,강남제비스코,20121231,450.0,45.0
KR7000860007,강남제비스코,20131231,450.0,45.0
KR7000860007,강남제비스코,20141231,500.0,50.0
KR7000860007,강남제비스코,20151231,500.0,50.0
KR7000860007,강남제비스코,20161231,500.0,50.0
KR7000860007,강남제비스코,20171231,550.0,55.0
KR7000860007,강남제비스코,20181231,550.0,55.0
KR7000860007,강남제비스코,20191231,500.0,50.0
KR7000860007,강남제비스코,20201231,500.0,50.0
KR7000860007,강남제비스코,20211231,500.0,50.0
KR7000860007,강남제비스코,20221231,500.0,50.0
KR7000860007,강남제비스코,20231231,500.0,50.0
KR7000860007,강남제비스코,20241231,500.0,50.0
KR7000880005,한화,20031231,250.0,5.0
KR7000700005,유수홀딩스,20021231,250.0,5.0
KR7000700005,유수홀딩스,20031231,750.0,15.0
KR7000700005,유수홀딩스,20041231,1000.0,20.0
KR7000700005,유수홀딩스,20051231,1000.0,20.0
KR7000700005,유수홀딩스,20061231,1000.0,20.0
KR7000700005,유수홀딩스,20071231,750.0,15.0
KR7000700005,유수홀딩스,20081231,500.0,10.0
KR7000700005,유수홀딩스,20101231,250.0,5.0
KR7000700005,유수홀딩스,20151231,75.0,3.0
KR7000700005,유수홀딩스,20161231,50.0,2.0
KR7000700005,유수홀딩스,20201231,500.0,20.0
KR7000700005,유수홀딩스,20211231,400.0,16.0
KR7000700005,유수홀딩스,20221231,400.0,16.0
KR7000700005,유수홀딩스,20231231,350.0,14.0
KR7000700005,유수홀딩스,20250403,350.0,14.0
KR7000890004,보해양조,20051231,250.0,5.0
KR7000890004,보해양조,20061231,250.0,5.0
KR7000890004,보해양조,20071231,400.0,8.0
KR7000890004,보해양조,20081231,250.0,5.0
KR7000890004,보해양조,20091231,250.0,5.0
KR7000800003,경남기업,20051231,600.0,12.0
KR7000800003,경남기업,20061231,750.0,15.0
KR7000800003,경남기업,20071231,750.0,15.0
KR7000800003,경남기업,20111231,100.0,2.0
KR7000810002,삼성화재해상보험,20030331,1000.0,200.0
KR7000810002,삼성화재해상보험,20040331,1000.0,200.0
KR7000810002,삼성화재해상보험,20050331,1500.0,300.0
KR7000810002,삼성화재해상보험,20060331,1500.0,300.0
KR7000810002,삼성화재해상보험,20070331,1500.0,300.0
KR7000810002,삼성화재해상보험,20080331,3000.0,600.0
KR7000810002,삼성화재해상보험,20090331,3000.0,600.0
KR7000810002,삼성화재해상보험,20100331,3000.0,600.0
KR7000810002,삼성화재해상보험,20110331,3750.0,750.0
KR7000810002,삼성화재해상보험,20120331,3750.0,750.0
KR7000810002,삼성화재해상보험,20130331,3750.0,750.0
KR7000810002,삼성화재해상보험,20131231,2750.0,550.0
KR7000810002,삼성화재해상보험,20141231,4500.0,900.0
KR7000810002,삼성화재해상보험,20151231,5150.0,1030.0
KR7000810002,삼성화재해상보험,20161231,6100.0,1220.0
KR7000810002,삼성화재해상보험,20171231,10000.0,2000.0
KR7000810002,삼성화재해상보험,20181231,11500.0,2300.0
KR7000810002,삼성화재해상보험,20191231,8500.0,1700.0
KR7000810002,삼성화재해상보험,20201231,8800.0,1760.0
KR7000810002,삼성화재해상보험,20211231,12000.0,2400.0
KR7000810002,삼성화재해상보험,20221231,13800.0,2760.0
KR7000810002,삼성화재해상보험,20240327,16000.0,3200.0
KR7000810002,삼성화재해상보험,20250326,19000.0,3800.0
KR7000850008,화천기공,20021231,500.0,10.0
KR7000850008,화천기공,20031231,600.0,12.0
KR7000850008,화천기공,20041231,600.0,12.0
KR7000850008,화천기공,20051231,1000.0,20.0
KR7000850008,화천기공,20061231,1000.0,20.0
KR7000850008,화천기공,20071231,1000.0,20.0
KR7000850008,화천기공,20081231,1000.0,20.0
KR7000850008,화천기공,20091231,850.0,17.0
KR7000850008,화천기공,20101231,1000.0,20.0
KR7000850008,화천기공,20111231,1250.0,25.0
KR7000850008,화천기공,20121231,1000.0,20.0
KR7000850008,화천기공,20131231,1500.0,30.0
KR7000850008,화천기공,20141231,1500.0,30.0
KR7000850008,화천기공,20151231,1500.0,30.0
KR7000850008,화천기공,20161231,1250.0,25.0
KR7000850008,화천기공,20171231,1250.0,25.0
KR7000990002,DB 하이텍,20201231,350.0,7.0
KR7000990002,DB 하이텍,20211231,450.0,9.0
KR7000990002,DB 하이텍,20221231,1300.0,26.0
KR7000990002,DB 하이텍,20231231,580.0,11.6
KR7000990002,DB 하이텍,20250306,1230.0,24.6
KR7000880005,한화,20041231,350.0,7.0
KR7000880005,한화,20051231,350.0,7.0
KR7000880005,한화,20061231,450.0,9.0
KR7000880005,한화,20071231,500.0,10.0
KR7000880005,한화,20081231,500.0,10.0
KR7000880005,한화,20091231,600.0,12.0
KR7000880005,한화,20101231,600.0,12.0
KR7000880005,한화,20111231,450.0,9.0
KR7000880005,한화,20121231,450.0,9.0
KR7000880005,한화,20131231,400.0,8.0
KR7000880005,한화,20141231,500.0,10.0
KR7000880005,한화,20151231,500.0,10.0
KR7000880005,한화,20161231,600.0,12.0
KR7000880005,한화,20171231,600.0,12.0
KR7000880005,한화,20181231,700.0,14.0
KR7000880005,한화,20191231,700.0,14.0
KR7000880005,한화,20201231,700.0,14.0
KR7000880005,한화,20211231,750.0,15.0
KR7000880005,한화,20221231,750.0,15.0
KR7000880005,한화,20231231,750.0,15.0
KR7000880005,한화,20241231,800.0,16.0
KR7001040005,씨제이,20061231,1500.0,30.0
KR7001040005,씨제이,20081231,1500.0,30.0
KR7001040005,씨제이,20091231,800.0,16.0
KR7001040005,씨제이,20101231,800.0,16.0
KR7001040005,씨제이,20111231,650.0,13.0
KR7001040005,씨제이,20121231,650.0,13.0
KR7001040005,씨제이,20131231,950.0,19.0
KR7001040005,씨제이,20141231,950.0,19.0
KR7001040005,씨제이,20151231,1350.0,27.0
KR7001040005,씨제이,20161231,1350.0,27.0
KR7001040005,씨제이,20171231,1450.0,29.0
KR7001040005,씨제이,20181231,1450.0,29.0
KR7001040005,씨제이,20191231,1850.0,37.0
KR7001040005,씨제이,20201231,2000.0,40.0
KR7001040005,씨제이,20211231,2300.0,46.0
KR7001040005,씨제이,20221231,2500.0,50.0
KR7001040005,씨제이,20240405,3000.0,60.0
KR7001040005,씨제이,20250404,3000.0,60.0
KR7000910000,유니온,20021231,750.0,15.0
KR7000910000,유니온,20031231,350.0,7.0
KR7000910000,유니온,20041231,400.0,8.0
KR7000910000,유니온,20051231,450.0,9.0
KR7000910000,유니온,20061231,500.0,10.0
KR7000910000,유니온,20071231,500.0,10.0
KR7000910000,유니온,20081231,60.0,12.0
KR7000910000,유니온,20091231,75.0,15.0
KR7000910000,유니온,20101231,50.0,10.0
KR7000910000,유니온,20111231,40.0,8.0
KR7000910000,유니온,20121231,60.0,12.0
KR7000910000,유니온,20131231,60.0,12.0
KR7000910000,유니온,20141231,70.0,14.0
KR7000910000,유니온,20151231,70.0,14.0
KR7000910000,유니온,20161231,70.0,14.0
KR7000910000,유니온,20171231,200.0,40.0
KR7000910000,유니온,20181231,100.0,20.0
KR7000910000,유니온,20191231,100.0,20.0
KR7000910000,유니온,20201231,125.0,25.0
KR7000910000,유니온,20211231,125.0,25.0
KR7000910000,유니온,20221231,125.0,25.0
KR7000910000,유니온,20231231,125.0,25.0
KR7000910000,유니온,20241231,125.0,25.0
KR7000950006,전방,20031231,500.0,10.0
KR7000950006,전방,20041231,750.0,15.0
KR7000950006,전방,20051231,400.0,8.0
KR7000950006,전방,20061231,500.0,10.0
KR7000950006,전방,20071231,400.0,8.0
KR7000950006,전방,20091231,500.0,10.0
KR7000950006,전방,20101231,750.0,15.0
KR7000950006,전방,20171231,500.0,10.0
KR7000950006,전방,20221231,1000.0,20.0
KR7000950006,전방,20241231,1000.0,20.0
KR7000970004,한국주철관공업,20030331,195.0,39.0
KR7000970004,한국주철관공업,20040331,145.0,29.0
KR7000970004,한국주철관공업,20050331,145.0,29.0
KR7000970004,한국주철관공업,20060331,145.0,29.0
KR7000970004,한국주철관공업,20070331,150.0,30.0
KR7000970004,한국주철관공업,20080331,150.0,30.0
KR7000970004,한국주철관공업,20090331,150.0,30.0
KR7000970004,한국주철관공업,20100331,150.0,30.0
KR7000970004,한국주철관공업,20110331,150.0,30.0
KR7000970004,한국주철관공업,20120331,125.0,25.0
KR7000970004,한국주철관공업,20130331,175.0,35.0
KR7000970004,한국주철관공업,20140331,150.0,30.0
KR7000970004,한국주철관공업,20150331,125.0,25.0
KR7000970004,한국주철관공업,20160331,150.0,30.0
KR7000970004,한국주철관공업,20170331,200.0,40.0
KR7000970004,한국주철관공업,20180331,200.0,40.0
KR7000970004,한국주철관공업,20190331,200.0,40.0
KR7000970004,한국주철관공업,20200331,200.0,40.0
KR7000970004,한국주철관공업,20201231,200.0,40.0
KR7000970004,한국주철관공업,20211231,400.0,80.0
KR7000970004,한국주철관공업,20221231,400.0,80.0
KR7000970004,한국주철관공업,20231231,400.0,80.0
KR7000970004,한국주철관공업,20241231,400.0,80.0
KR7000980003,극동건설,20051231,1000.0,0.0
KR7000990002,DB 하이텍,20021231,500.0,10.0
KR7000990002,DB 하이텍,20031231,500.0,10.0
KR7000990002,DB 하이텍,20041231,500.0,10.0
KR7000990002,DB 하이텍,20051231,250.0,5.0
KR7000990002,DB 하이텍,20061231,250.0,5.0
KR7000990002,DB 하이텍,20171231,250.0,5.0
KR7000990002,DB 하이텍,20181231,250.0,5.0
KR7000990002,DB 하이텍,20191231,350.0,7.0
KR7001140003,국보,20101231,150.0,3.0
KR7001140003,국보,20111231,50.0,1.0
KR7001140003,국보,20121231,50.0,1.0
KR7001140003,국보,20131231,50.0,1.0
KR7001140003,국보,20141231,50.0,1.0
KR7001140003,국보,20151231,50.0,1.0
KR7001210004,금호전기,20021231,150.0,3.0
KR7001210004,금호전기,20031231,100.0,2.0
KR7001210004,금호전기,20040630,250.0,5.0
KR7001210004,금호전기,20041231,100.0,2.0
KR7001210004,금호전기,20051231,600.0,12.0
KR7001210004,금호전기,20061231,700.0,14.0
KR7001210004,금호전기,20071231,650.0,13.0
KR7001210004,금호전기,20081231,550.0,11.0
KR7001210004,금호전기,20091231,600.0,12.0
KR7001210004,금호전기,20101231,600.0,12.0
KR7001210004,금호전기,20111231,450.0,9.0
KR7001210004,금호전기,20121231,100.0,2.0
KR7001210004,금호전기,20131231,100.0,2.0
KR7001230002,동국홀딩스,20021231,400.0,8.0
KR7001230002,동국홀딩스,20031231,500.0,10.0
KR7001230002,동국홀딩스,20041231,750.0,15.0
KR7001230002,동국홀딩스,20051231,750.0,15.0
KR7001230002,동국홀딩스,20061231,750.0,15.0
KR7001230002,동국홀딩스,20071231,750.0,15.0
KR7001230002,동국홀딩스,20081231,750.0,15.0
KR7001230002,동국홀딩스,20091231,600.0,12.0
KR7001230002,동국홀딩스,20101231,750.0,15.0
KR7001230002,동국홀딩스,20111231,750.0,15.0
KR7001230002,동국홀딩스,20121231,500.0,10.0
KR7001230002,동국홀딩스,20131231,150.0,3.0
KR7001230002,동국홀딩스,20161231,150.0,3.0
KR7001230002,동국홀딩스,20171231,100.0,2.0
KR7001230002,동국홀딩스,20201231,200.0,4.0
KR7001230002,동국홀딩스,20211231,400.0,8.0
KR7001230002,동국홀딩스,20221231,500.0,10.0
KR7001230002,동국홀딩스,20231231,600.0,12.0
KR7001230002,동국홀딩스,20240630,100.0,2.0
KR7001230002,동국홀딩스,20250331,400.0,8.0
KR7001230002,동국홀딩스,20250630,100.0,2.0
KR7001250000,지에스글로벌,20081231,500.0,20.0
KR7001250000,지에스글로벌,20090630,1127.0,45.08
KR7001250000,지에스글로벌,20091231,500.0,20.0
KR7001250000,지에스글로벌,20101231,500.0,20.0
KR7001250000,지에스글로벌,20111231,125.0,5.0
KR7001250000,지에스글로벌,20121231,125.0,5.0
KR7001250000,지에스글로벌,20131231,125.0,5.0
